date,average,volume,price_in_plex,type_name
2024-11-01,134.5,1836345,2.3894119737075857e-05,Scourge Heavy Assault Missile
2024-11-01,94.8,599597,1.6841357257061645e-05,Inferno Heavy Assault Missile
2024-11-01,1030000.0,18,0.182980991295079,Guided Missile Precision
2024-11-01,98500.0,18,0.017498667614141,Target Navigation Prediction
2024-11-01,2000000.0,315,0.3553028957186001,Warhead Upgrades
2024-11-01,15890000.0,4,2.822881506484278,Capital Energy Turret
2024-11-01,51295238.1,21,9.112673316752533,Advanced Spaceship Command
2024-11-01,156376.21,28,0.0277804601172499,100mm Steel Plates II
2024-11-01,972000.0,131,0.1726772073192396,200mm Steel Plates II
2024-11-01,830000.0,143,0.147450701723219,400mm Steel Plates II
2024-11-01,3243000.0,106,0.5761236454077101,800mm Steel Plates II
2024-11-01,5649000.0,695,1.003553028957186,1600mm Steel Plates II
2024-11-01,125200000.0,1,22.24196127198437,Numon Family Heirloom
2024-11-01,163060000.0,5,28.967845087937462,Whelan Machorin's Ballistic Smartlink
2024-11-01,86290.0,45190,0.015329543435779,Datacore - Gallentean Starship Engineering
2024-11-01,98530.0,31186,0.0175039971575768,Datacore - High Energy Physics
2024-11-01,83960.0,9797,0.0149156155622668,Datacore - Plasma Physics
2024-11-01,83690.0,11821,0.0148676496713448,Datacore - Laser Physics
2024-11-01,88790.0,23840,0.0157736720554272,Datacore - Quantum Physics
2024-11-01,90030.0,22840,0.0159939598507727,Datacore - Molecular Engineering
2024-11-01,91800.0,12498,0.0163084029134837,Datacore - Nanite Engineering
2024-11-01,81800.0,29711,0.0145318884348907,Datacore - Electromagnetic Physics
2024-11-01,85830.0,47200,0.0152478237697637,Datacore - Electronic Engineering
2024-11-01,90330.0,41660,0.0160472552851305,Datacore - Graviton Physics
2024-11-01,87120.0,29057,0.0154769941375022,Datacore - Rocket Science
2024-11-01,62790.0,11719,0.0111547344110854,Datacore - Amarrian Starship Engineering
2024-11-01,106800.0,7712,0.0189731746313732,Datacore - Nuclear Physics
2024-11-01,68680.0,49862,0.0122011014389767,Datacore - Mechanical Engineering
2024-11-01,6992.0,13800,0.0012421389234322,Datacore - Offensive Subsystems Engineering
2024-11-01,84700.0,6,0.0150470776336827,Talocan Technology
2024-11-01,198523076.92,13,35.26791204832119,Ogdin's Eye Coordination Enhancer
2024-11-01,68750.0,2,0.0122135370403268,Armored Command
2024-11-01,83333.33,3,0.0148042867294368,Information Command
2024-11-01,27393333.33,3,4.866465327766921,High-grade Halo Alpha
2024-11-01,116421538.46,13,20.682454869426184,High-grade Amulet Alpha
2024-11-01,41290000.0,4,7.335228282110499,High-grade Halo Beta
2024-11-01,149413636.36,22,26.54354882927696,High-grade Amulet Beta
2024-11-01,93270000.0,3,16.569550541836914,High-grade Halo Delta
2024-11-01,406828571.43,14,72.27368474507017,High-grade Amulet Delta
2024-11-01,219950000.0,2,39.07443595665305,High-grade Halo Epsilon
2024-11-01,636858333.33,12,113.13880499733524,High-grade Amulet Epsilon
2024-11-01,74836666.67,3,13.294842186889325,High-grade Halo Gamma
2024-11-01,237541666.67,12,42.199621010836736,High-grade Amulet Gamma
2024-11-01,746500000.0,1,132.6168058269675,High-grade Halo Omega
2024-11-01,1348750000.0,12,239.60739030023092,High-grade Amulet Omega
2024-11-01,86595000.0,2,15.383727127376089,Amarr Freighter
2024-11-01,160833333.33,3,28.572274530111923,Amarr Dreadnought
2024-11-01,80221142.86,35,14.251402178006751,Caldari Freighter
2024-11-01,85887500.0,4,15.258038728015633,Gallente Freighter
2024-11-01,85433333.33,3,15.177355361520696,Minmatar Freighter
2024-11-01,150588000.0,25,26.75217623023628,Caldari Dreadnought
2024-11-01,159566666.67,3,28.347249364007816,Gallente Dreadnought
2024-11-01,157150000.0,2,27.917925031089,Minmatar Dreadnought
2024-11-01,455340740.74,27,80.89194186178717,Capital Ships
2024-11-01,111275000.0,4,19.768164860543614,XL Torpedo Launcher I
2024-11-01,2284500.0,2,0.405844732634571,Small 'Siesta' Capacitor Booster
2024-11-01,3449000.0,2,0.6127198436667259,Medium 'Gattotte' Capacitor Booster
2024-11-01,22196250.0,8,3.943195949546989,Heavy 'Brave' Capacitor Booster
2024-11-01,79403333.33,3,14.106117130929118,Prototype 'Poncho' Cloaking Device I
2024-11-01,278940000.0,10,49.554094865873154,'Smokescreen' Covert Ops Cloaking Device II
2024-11-01,43208333.33,18,7.676022975661751,Improved 'Guise' Cloaking Device II
2024-11-01,17982500.0,8,3.1946171611298637,'Dyad' Co-Processor I
2024-11-01,28485652.17,23,5.060517351216912,'Deuce' Co-Processor I
2024-11-01,8774000.0,5,1.5587138035174988,'Marshall' Magnetometric ECM
2024-11-01,2517000.0,2,0.4471486942618582,'Gambler' Ladar ECM
2024-11-01,2201000.0,2,0.3910108367383194,'Plunderer' Gravimetric ECM
2024-11-01,2813000.0,2,0.499733522828211,'Heist' Radar ECM
2024-11-01,49970000.0,1,8.877242849529223,'Ghost' Burst Jammer
2024-11-01,4233000.0,5,0.7519985787884171,250mm 'Flintlock' Railgun
2024-11-01,5673000.0,6,1.0078166637058092,425mm 'Popper' Railgun
2024-11-01,329000.0,1,0.0584473263457097,'Balefire' Rocket Launcher
2024-11-01,19919090.91,22,3.5386553402025225,'Gallows' Light Missile Launcher
2024-11-01,8292000.0,4,1.473085805649316,'Pickaxe' Rapid Light Missile Launcher
2024-11-01,13672000.0,10,2.4288505951323502,'Undertaker' Heavy Missile Launcher
2024-11-01,8241200.0,5,1.4640611120980636,'Noose' Cruise Missile Launcher
2024-11-01,4052000.0,3,0.7198436667258838,'High Noon' Thermal Shield Amplifier
2024-11-01,2387050.0,8,0.4240628886125422,'Cactus' Modified Kinetic Shield Amplifier
2024-11-01,7221000.0,5,1.2828211049920055,'Prospector' EM Shield Amplifier
2024-11-01,9985500.0,20,1.7739385325990409,'Glycerine' Shield Boost Amplifier
2024-11-01,611920.0,25,0.1087084739740628,Small 'Settler' Shield Booster
2024-11-01,627937.5,8,0.1115540060401492,Medium 'Lone Ranger' Shield Booster
2024-11-01,9795000.0,3,1.740095931781844,X-Large 'Locomotive' Shield Booster
2024-11-01,6926500.0,6,1.2305027535974418,Small 'Wolf' Shield Extender
2024-11-01,6097000.0,3,1.0831408775981524,Small 'Trapper' Shield Extender
2024-11-01,12685714.29,7,2.2536355107479125,Medium 'Canyon' Shield Extender
2024-11-01,47320000.0,4,8.406466512702078,Large 'Sheriff' Shield Extender
2024-11-01,85112222.22,9,15.120309507905487,'Posse' Multispectrum Shield Hardener
2024-11-01,6539500.0,8,1.1617516432758928,'Poacher' EM Shield Hardener
2024-11-01,2675625000.0,8,475.3286551785397,Michi's Excavation Augmentor
2024-11-01,82245000.0,2,14.610943329188132,Capital Armor Repairer I
2024-11-01,112100000.0,1,19.914727305027537,Capital Shield Booster I
2024-11-01,15.12,79958,2.686089891632617e-06,Arch Angel Carbonized Lead L
2024-11-01,33.14,31000,5.887368982057204e-06,Arch Angel Nuclear L
2024-11-01,33.15,12000,5.8891454965357966e-06,Arch Angel Proton L
2024-11-01,316.2,13640,5.617338781311068e-05,Arch Angel Depleted Uranium L
2024-11-01,120.6,4380,2.1424764611831583e-05,Arch Angel Titanium Sabot L
2024-11-01,939.2,1000,0.0001668502398294,Arch Angel Fusion L
2024-11-01,633.3,3722,0.0001125066619292,Arch Angel Phased Plasma L
2024-11-01,916.3,7064,0.0001627820216734,Arch Angel EMP L
2024-11-01,3700.0,5000,0.0006573103570794,Arch Angel Depleted Uranium XL
2024-11-01,6925.0,28643,0.0012302362764256,Arch Angel EMP XL
2024-11-01,2900.0,14000,0.0005151891987919,Arch Angel Fusion XL
2024-11-01,1427.0,3000,0.0002535086160952,Arch Angel Nuclear XL
2024-11-01,6568.0,32527,0.0011668147095398,Arch Angel Phased Plasma XL
2024-11-01,4760.0,1000,0.0008456208918102,Arch Angel Proton XL
2024-11-01,6575.0,7000,0.0011680582696748,Arch Angel Titanium Sabot XL
2024-11-01,25.04,8500,4.448392254396874e-06,Domination Carbonized Lead S
2024-11-01,98.64,6500,1.752353881684136e-05,Domination Nuclear S
2024-11-01,269.9,5500,4.794812577722509e-05,Domination Proton S
2024-11-01,4976.0,12000,0.0008839936045478,Domination Depleted Uranium S
2024-11-01,6954.0,13000,0.0012353881684135,Domination Titanium Sabot S
2024-11-01,8148.0,10000,0.0014475039971575,Domination Fusion S
2024-11-01,19990.0,10000,0.0035512524427074,Domination Phased Plasma S
2024-11-01,193900.0,11000,0.0344466157399182,Domination EMP S
2024-11-01,76.11,4000,1.3521051696571326e-05,Domination Carbonized Lead M
2024-11-01,12.51,4800,2.2224196127198434e-06,Domination Nuclear M
2024-11-01,275.8,2000,4.899626931959496e-05,Domination Proton M
2024-11-01,12630.0,1400,0.0022437377864629,Domination Fusion M
2024-11-01,40920.0,1400,0.0072694972464025,Domination Phased Plasma M
2024-11-01,116700.0,400,0.0207319239651803,Domination EMP M
2024-11-01,516.3,2000,9.17214425297566e-05,Domination Carbonized Lead L
2024-11-01,1128.0,1250,0.0002003908331852,Domination Nuclear L
2024-11-01,1468.0,1000,0.0002607923254574,Domination Proton L
2024-11-01,4600.0,1340,0.0008171966601527,Domination Depleted Uranium L
2024-11-01,16000.0,1000,0.0028424231657488,Domination Titanium Sabot L
2024-11-01,48072.86,56,0.0085402131817374,Domination Fusion L
2024-11-01,124500.0,331,0.0221176052584828,Domination Phased Plasma L
2024-11-01,899800.0,543,0.1598507727837982,Domination EMP L
2024-11-01,12115.0,8,0.0021522472908154,Sanshas Ultraviolet S
2024-11-01,216600.0,2,0.0384793036063243,Sanshas Xray S
2024-11-01,47210.0,1,0.0083869248534375,Sanshas Gamma S
2024-11-01,449300.0,7,0.0798187955231835,Sanshas Multifrequency S
2024-11-01,154110.0,6,0.0273778646295967,Sanshas Ultraviolet M
2024-11-01,92660.0,1,0.0164611831586427,Sanshas Xray M
2024-11-01,41950.0,5,0.0074524782376976,Sanshas Gamma M
2024-11-01,32450.0,2,0.0057647894830342,Sanshas Ultraviolet L
2024-11-01,95200.0,2,0.0169124178362053,Sanshas Xray L
2024-11-01,578400.0,8,0.1027535974418191,Sanshas Gamma L
2024-11-01,1400000.0,24,0.2487120270030201,Sanshas Multifrequency L
2024-11-01,2357000.0,14,0.4187244626043702,Sanshas Ultraviolet XL
2024-11-01,3328937.5,32,0.5913905667081186,Sanshas Xray XL
2024-11-01,4410000.0,14,0.7834428850595132,Sanshas Gamma XL
2024-11-01,4212382.98,94,0.7483359353348731,Sanshas Multifrequency XL
2024-11-01,32190.53,19,0.0057186942618582,True Sanshas Radio S
2024-11-01,30000.0,5,0.005329543435779,True Sanshas Microwave S
2024-11-01,200000.0,1,0.03553028957186,True Sanshas Infrared S
2024-11-01,3693000.0,25,0.6560667969443951,True Sanshas Standard S
2024-11-01,7620777.78,9,1.3538422064309823,True Sanshas Ultraviolet S
2024-11-01,4251000.0,1,0.7551963048498845,True Sanshas Xray S
2024-11-01,1294000.0,347,0.2298809735299342,True Sanshas Radio M
2024-11-01,11000000.0,3,1.9541659264523008,True Sanshas Standard M
2024-11-01,3000000.0,1,0.5329543435779002,True Sanshas Ultraviolet M
2024-11-01,592651.85,27,0.1052854592289927,True Sanshas Radio L
2024-11-01,330932.8,10,0.0587906910641321,True Sanshas Microwave L
2024-11-01,1305615.38,13,0.2319444626043702,True Sanshas Infrared L
2024-11-01,6865890.63,64,1.2197354112631018,True Sanshas Standard L
2024-11-01,2901347.83,23,0.5154286427429383,True Sanshas Ultraviolet L
2024-11-01,6567000.0,8,1.1666370580920236,True Sanshas Xray L
2024-11-01,21945000.0,40,3.89856102327234,True Sanshas Multifrequency L
2024-11-01,12.37,31000,2.1975484100195417e-06,Shadow Iron Charge L
2024-11-01,29.41,18000,5.224729081542015e-06,Shadow Tungsten Charge L
2024-11-01,41.04,6000,7.290815420145674e-06,Shadow Iridium Charge L
2024-11-01,55.3,5000,9.824125066619292e-06,Shadow Lead Charge L
2024-11-01,197.3,3000,3.50506306626399e-05,Shadow Thorium Charge L
2024-11-01,521.5,1000,9.264523005862496e-05,Shadow Uranium Charge L
2024-11-01,224.6,1500,3.990051518919879e-05,Shadow Plutonium Charge L
2024-11-01,730.4,2000,0.0001297566175164,Shadow Antimatter Charge L
2024-11-01,24.1,23000,4.281399893409132e-06,Guardian Iron Charge S
2024-11-01,15.11,6000,2.684313377154024e-06,Guardian Tungsten Charge S
2024-11-01,76.7,4511,1.3625866050808314e-05,Guardian Iridium Charge S
2024-11-01,157.4,1000,2.796233789305383e-05,Guardian Lead Charge S
2024-11-01,601.5,2000,0.0001068573458873,Guardian Thorium Charge S
2024-11-01,1411.0,1000,0.0002506661929294,Guardian Plutonium Charge S
2024-11-01,1.0,7000,1.7765144785930006e-07,Guardian Iron Charge M
2024-11-01,114.2,3000,2.0287795345532067e-05,Guardian Tungsten Charge M
2024-11-01,503.2,5500,8.939420856279978e-05,Guardian Iridium Charge M
2024-11-01,819.0,3289,0.0001454965357967,Guardian Thorium Charge M
2024-11-01,166.05,2000,2.949902291703677e-05,Guardian Uranium Charge M
2024-11-01,2304.0,1000,0.0004093089358678,Guardian Plutonium Charge M
2024-11-01,15350.0,3,0.0027269497246402,Guardian Antimatter Charge M
2024-11-01,763.3,1500,0.000135601350151,Guardian Iron Charge L
2024-11-01,9457.0,6199,0.0016800497424054,Guardian Plutonium Charge L
2024-11-01,20440769.23,39,3.63133224906733,Capital Propulsion Engine
2024-11-01,21044285.71,35,3.7385478255462794,Capital Turret Hardpoint
2024-11-01,26129166.67,24,4.641884290282466,Capital Sensor Cluster
2024-11-01,24579473.68,19,4.366579086871558,Capital Armor Plates
2024-11-01,19400833.33,12,3.446586130751465,Capital Capacitor Battery
2024-11-01,24212857.14,14,4.301449127731392,Capital Power Generator
2024-11-01,24283181.82,44,4.313942408953633,Capital Shield Emitter
2024-11-01,30515476.19,42,5.421118527269497,Capital Jump Drive
2024-11-01,18368888.89,36,3.263259706875111,Capital Cargo Bay
2024-11-01,11390000.0,36,2.0234499911174275,Capital Drone Bay
2024-11-01,22050344.83,29,3.9172756848463313,Capital Computer System
2024-11-01,13350000.0,176,2.371646828921656,Capital Construction Parts
2024-11-01,18798181.82,33,3.3395242174453723,Capital Siege Array
2024-11-01,19780000.0,3,3.513945638656955,Capital Launcher Hardpoint
2024-11-01,191666.67,18,0.0340498614318706,Shield Compensation
2024-11-01,72000.0,15,0.0127909042458696,Rapid Launch
2024-11-01,106114.29,14,0.0188513572570616,Sleeper Split Cables
2024-11-01,2655304.35,23,0.4717186622845976,Talocan Sketch Books
2024-11-01,705.3,401,0.0001252975661751,Talocan Molecule Binder
2024-11-01,62196.52,46,0.0110493018298099,Talocan Stasis Inverter
2024-11-01,13200.0,163,0.0023449991117427,Talocan Info Shards
2024-11-01,58827.87,94,0.0104508562799786,Talocan Reflective Sheets
2024-11-01,15180.0,384,0.0026967489785041,Talocan Perpetual Clock
2024-11-01,2954.0,409,0.0005247823769763,Talocan Solid Atomizer
2024-11-01,65776.8,75,0.0116853437555516,Talocan Mechanical Gears
2024-11-01,5059.0,332,0.0008987386747201,Talocan System Interface Unit
2024-11-01,99150.0,134,0.0176141410552496,Talocan Mathematical Schematics
2024-11-01,8700.0,789,0.0015455675963759,Talocan Automation Accounts
2024-11-01,355600.0,105,0.0631728548587671,Talocan Partition Plates
2024-11-01,3011.0,402,0.0005349085095043,Talocan Intricate Formulas
2024-11-01,10125545.45,33,1.7988178095576477,Talocan Stasis Deflector
2024-11-01,130602.0,20,0.0232016343933203,Talocan Ignition Device
2024-11-01,3294000.0,125,0.5851838692485344,Cynosural Field Generator I
2024-11-01,1294015.87,63,0.2298837928584118,Goru's Shuttle
2024-11-01,6500.0,13,0.0011547344110854,Blood Radio S
2024-11-01,15399.64,15,0.0027357683425119,Blood Microwave S
2024-11-01,5.2,1,9.237875288683604e-07,Blood Infrared S
2024-11-01,377075.0,8,0.0669879197015455,Blood Standard S
2024-11-01,23760.0,1,0.0042209984011369,Blood Ultraviolet S
2024-11-01,1279120.0,6,0.2272375199857879,Blood Xray S
2024-11-01,1693000.0,4,0.300763901225795,Blood Multifrequency S
2024-11-01,10030.0,10,0.0017818440220287,Blood Microwave M
2024-11-01,1750.5,4,0.0003109788594777,Blood Infrared M
2024-11-01,1672257.14,21,0.2970789021140522,Blood Standard M
2024-11-01,193400.0,3,0.0343577900159886,Blood Ultraviolet M
2024-11-01,219233.33,3,0.0389471184935157,Blood Gamma M
2024-11-01,1479000.0,22,0.2627464913839047,Blood Multifrequency M
2024-11-01,90000.0,222,0.015988630307337,Blood Radio L
2024-11-01,3854.13,55,0.0006846917747379,Blood Microwave L
2024-11-01,7080.04,24,0.0012577793569017,Blood Infrared L
2024-11-01,31005.5,20,0.0055081719666015,Blood Standard L
2024-11-01,42231.25,16,0.007502442707408,Blood Ultraviolet L
2024-11-01,140245.56,9,0.0249148267898383,Blood Xray L
2024-11-01,1499705.88,17,0.2664249209451056,Blood Multifrequency L
2024-11-01,3538000.0,3,0.6285308225262036,Blood Multifrequency XL
2024-11-01,1060.0,2,0.0001883105347308,Dark Blood Microwave S
2024-11-01,7318.0,2,0.0013000532954343,Dark Blood Infrared S
2024-11-01,2403000.0,1,0.426896429205898,Dark Blood Standard S
2024-11-01,3546000.0,1,0.629952034109078,Dark Blood Ultraviolet S
2024-11-01,915175.0,8,0.1625821637946349,Dark Blood Radio M
2024-11-01,515300.0,4,0.0915437910818973,Dark Blood Microwave M
2024-11-01,702775.0,8,0.1248489962693196,Dark Blood Infrared M
2024-11-01,5543363.64,11,0.9847865766565996,Dark Blood Standard M
2024-11-01,1015333.33,3,0.1803754361343044,Dark Blood Ultraviolet M
2024-11-01,8497428.57,7,1.5095804885414816,Dark Blood Xray M
2024-11-01,4759090.91,11,0.8454593906555339,Dark Blood Gamma M
2024-11-01,40000000.0,5,7.106057914372002,Dark Blood Multifrequency M
2024-11-01,5981818.18,11,1.0626786605080831,Dark Blood Radio L
2024-11-01,50000.0,2,0.008882572392965,Dark Blood Microwave L
2024-11-01,10.07,22000,1.7889500799431515e-06,Guristas Iron Charge S
2024-11-01,10.28,9000,1.8262568839936043e-06,Guristas Tungsten Charge S
2024-11-01,15.02,6000,2.668324746846686e-06,Guristas Iridium Charge S
2024-11-01,30.0,2000,5.3295434357790015e-06,Guristas Lead Charge S
2024-11-01,116.1,5000,2.062533309646473e-05,Guristas Thorium Charge S
2024-11-01,221.0,1000,3.926096997690532e-05,Guristas Uranium Charge S
2024-11-01,14.0,9096,2.487120270030201e-06,Guristas Iron Charge M
2024-11-01,111.0,7000,1.9719310712382305e-05,Guristas Tungsten Charge M
2024-11-01,100.2,4950,1.7800675075501866e-05,Guristas Iridium Charge M
2024-11-01,111.0,1000,1.9719310712382305e-05,Guristas Thorium Charge M
2024-11-01,111.0,1000,1.9719310712382305e-05,Guristas Uranium Charge M
2024-11-01,404.2,1000,7.180671522472908e-05,Guristas Antimatter Charge M
2024-11-01,15.0,7620,2.6647717178895007e-06,Guristas Iron Charge L
2024-11-01,35.0,147556,6.217800675075502e-06,Guristas Tungsten Charge L
2024-11-01,40.64,500,7.219754841001954e-06,Guristas Iridium Charge L
2024-11-01,42.18,500,7.493338070705276e-06,Guristas Lead Charge L
2024-11-01,201.2,3004,3.574347130929117e-05,Guristas Thorium Charge L
2024-11-01,431.3,1500,7.662106946171612e-05,Guristas Plutonium Charge L
2024-11-01,802.3,1000,0.0001425297566175,Guristas Antimatter Charge L
2024-11-01,3199.0,15512,0.0005683069817019,Guristas Antimatter Charge XL
2024-11-01,3879.0,512,0.0006891099662462,Guristas Uranium Charge XL
2024-11-01,18.16,61000,3.2261502931248888e-06,Dread Guristas Iron Charge S
2024-11-01,22.11,25000,3.927873512169124e-06,Dread Guristas Tungsten Charge S
2024-11-01,94.5,13000,1.6788061822703856e-05,Dread Guristas Iridium Charge S
2024-11-01,123.6,3508,2.1957718955409485e-05,Dread Guristas Lead Charge S
2024-11-01,252.3,7000,4.482146029490141e-05,Dread Guristas Thorium Charge S
2024-11-01,909.8,8501,0.0001616272872623,Dread Guristas Uranium Charge S
2024-11-01,3688.0,160,0.000655178539705,Dread Guristas Plutonium Charge S
2024-11-01,15760.0,1000,0.0027997868182625,Dread Guristas Antimatter Charge S
2024-11-01,186.0,2000,3.304316930182981e-05,Dread Guristas Iron Charge M
2024-11-01,394.0,9500,6.999467045656422e-05,Dread Guristas Tungsten Charge M
2024-11-01,109.3,5768,1.9417303251021496e-05,Dread Guristas Iridium Charge M
2024-11-01,1051.0,164,0.0001867116717001,Dread Guristas Lead Charge M
2024-11-01,6974.0,8300,0.0012389411973707,Dread Guristas Thorium Charge M
2024-11-01,3022.0,3588,0.0005368626754308,Dread Guristas Thorium Charge L
2024-11-01,42340.0,960,0.0075217623023627,Dread Guristas Antimatter Charge L
2024-11-01,29887.72,57,0.0053095967312133,Blood Radio M
2024-11-01,112920000.0,2,20.060401492272163,10MN Analog Booster Afterburner
2024-11-01,137350000.0,2,24.400426363474864,100MN Analog Booster Afterburner
2024-11-01,162300000.0,1,28.8328299875644,5MN Digital Booster Microwarpdrive
2024-11-01,236075000.0,4,41.93906555338426,50MN Digital Booster Microwarpdrive
2024-11-01,65128000.0,5,11.570083496180494,'Full Duplex' Ballistic Control System
2024-11-01,61359782.61,46,10.9006542209984,'Kindred' Gyrostabilizer
2024-11-01,27375833.33,12,4.863356427429383,Limited Expanded 'Archiver' Cargo
2024-11-01,51250000.0,4,9.104636702789128,Synthetic Hull Conversion Reinforced Bulkheads
2024-11-01,115000000.0,1,20.429916503819506,Synthetic Hull Conversion Inertial Stabilizers
2024-11-01,9143666.67,6,1.6243856226683246,Synthetic Hull Conversion Nanofiber Structure
2024-11-01,15695000.0,2,2.7882394741517142,Small 'Integrative' Hull Repair Unit
2024-11-01,3193000.0,2,0.567241073014745,Medium 'Integrative' Hull Repair Unit
2024-11-01,15955000.0,2,2.8344288505951325,Large 'Integrative' Hull Repair Unit
2024-11-01,34780000.0,2,6.178717356546456,'Interruptive' Warp Disruptor
2024-11-01,40374000.0,15,7.17249955587138,'Delineative' Warp Scrambler
2024-11-01,5929285.71,7,1.0533461911529578,'Firewall' Signal Amplifier
2024-11-01,6794000.0,1,1.2069639367560845,'Dwindling' Medium Proton Smartbomb
2024-11-01,30702222.22,9,5.454294229880973,'Inception' Target Painter
2024-11-01,7997000.0,6,1.4206786285308226,425mm Medium 'Jolt' Autocannon I
2024-11-01,7957000.0,6,1.4135725706164506,800mm Heavy 'Jolt' Repeating Cannon I
2024-11-01,141129.03,31,0.0250717765144785,Sleeper Data Interface Protocol
2024-11-01,83873750.0,16,14.900293124888968,Sleeper Profound Research Notes
2024-11-01,2163142.86,14,0.3842854610055071,Sleeper Manuscripts
2024-11-01,83475.83,12,0.0148296020607567,Sleeper Technical Schematics
2024-11-01,5537.54,26,0.0009837519985787,Sleeper Data Crystals
2024-11-01,37383.75,8,0.0066412773139101,Sleeper Micro Circuits
2024-11-01,4867.86,28,0.0008647823769763,Sleeper Cryo Batteries
2024-11-01,3033187.5,32,0.5388501510037307,Sleeper Virtual Energizer
2024-11-01,155.0,16510,2.7535974418191507e-05,Electronic Link
2024-11-01,88.0,14272,1.5633327411618404e-05,Spare Parts
2024-11-01,12.0,15633,2.1318173743116008e-06,Power Couplings
2024-11-01,55.0,3276,9.770829632261503e-06,Armor Blocks
2024-11-01,99.0,1952,1.7587493338070705e-05,Computer Chips
2024-11-01,100.0,8550,1.7765144785930004e-05,Electric Conduit
2024-11-01,44.0,14747,7.816663705809202e-06,Mechanic Parts
2024-11-01,76.95,14359,1.367027891277314e-05,Energy Cells
2024-11-01,170.0,5852,3.020074613608101e-05,Construction Alloy
2024-11-01,216.7,3026,3.849706875111032e-05,Data Processor
2024-11-01,9695125.0,8,1.7223529934268964,Cynosural Field Theory
2024-11-01,2728000000.0,2,484.63314976017057,Inherent Implants 'Noble' Hull Upgrades HG-1008
2024-11-01,20557142.86,14,3.652006192929473,Jump Fuel Conservation
2024-11-01,30213913.04,46,5.367545397050986,Jump Drive Calibration
2024-11-01,1031000.0,1734,0.1831586427429383,Vespa II
2024-11-01,1077000.0,3879,0.1913306093444661,Valkyrie II
2024-11-01,15470000.0,2,2.748267898383372,Capital Hybrid Turret
2024-11-01,16230000.0,2,2.88328299875644,Capital Projectile Turret
2024-11-01,15160000.0,3,2.693195949546989,XL Torpedoes
2024-11-01,64066.67,3,0.0113815366850239,Hacking
2024-11-01,538975.0,4,0.0957496891099662,Sleeper Hyperbooster
2024-11-01,14793333.33,9,2.6280570847397406,Sleeper Thermal Regulator
2024-11-01,1234915.79,38,0.2193845780778113,Sleeper Heat Nullifying Coil
2024-11-01,2743200.0,20,0.4873334517676319,Sleeper Nanite Cluster
2024-11-01,452495.0,20,0.0803863918990939,Sleeper Reintegration Control
2024-11-01,97405.0,2,0.0173041392787351,Guristas Heavy Weapon Console
2024-11-01,1603416.67,12,0.2848492929472375,Guristas Medium Weapon Console
2024-11-01,203958.86,70,0.0362335867827322,Guristas Light Weapon Console
2024-11-01,162675.0,28,0.0288994492805116,Guristas Gravity Focuser
2024-11-01,54640.46,24,0.0097069568306981,Guristas Graviton Hardening
2024-11-01,13087.33,15,0.0023249831231124,Angel Advanced Trigger Mechanism
2024-11-01,156.89,14,2.7871735654645583e-05,Angel Standard Trigger Mechanism
2024-11-01,28540.0,9,0.0050701723219044,Angel Simple Trigger Mechanism
2024-11-01,353425.0,12,0.0627864629596731,Angel Spatial Analyzer
2024-11-01,21536666.67,12,3.826020015988631,Angel Dynamic Calibrator
2024-11-01,1075.0,1189116,0.0001909753064487,Caldari Navy Antimatter Charge L
2024-11-01,139914.29,7,0.0248559761947059,Sleeper Technology
2024-11-01,475.0,101,8.438443773316753e-05,Caldari Encryption Methods
2024-11-01,900.0,156,0.0001598863030733,Minmatar Encryption Methods
2024-11-01,25727272.73,11,4.570487249955587,Capital Shield Operation
2024-11-01,20320000.0,2,3.609877420500977,Capital Repair Systems
2024-11-01,320800.0,6276,0.0569905844732634,Elite Drone AI
2024-11-01,10990000000.0,1,1952.389411973708,Draclira's Modified Cap Recharger
2024-11-01,14880.0,144,0.0026434535441463,Gallente Mining Laser
2024-11-01,19141.49,87,0.0034005134126843,Civilian Armor Repairer
2024-11-01,450000.0,1,0.079943151536685,Civilian Expanded Cargohold
2024-11-01,16.05,399,2.851305738141766e-06,1MN Civilian Afterburner
2024-11-01,74.99,128670,1.332208207496891e-05,Nova Heavy Assault Missile
2024-11-01,42172285.71,35,7.49196761591757,Shield Command Mindlink
2024-11-01,42965294.12,17,7.632846708118671,Information Command Mindlink
2024-11-01,42912222.22,45,7.623418408243027,Skirmish Command Mindlink
2024-11-01,1331.0,1369805,0.0002364540771007,Republic Fleet EMP L
2024-11-01,737.8,1047227,0.0001310712382305,Republic Fleet EMP M
2024-11-01,526.6,1831778,9.355125244270742e-05,Republic Fleet EMP S
2024-11-01,1211.0,567856,0.0002151359033576,Republic Fleet Fusion L
2024-11-01,997.9,564477,0.0001772783798187,Republic Fleet Fusion M
2024-11-01,1783.0,406574,0.0003167525315331,Republic Fleet Fusion S
2024-11-01,924.6,32501,0.0001642565286907,Republic Fleet Nuclear L
2024-11-01,670.7,44500,0.0001191508260792,Republic Fleet Nuclear M
2024-11-01,287.0,27311,5.098596553561912e-05,Republic Fleet Nuclear S
2024-11-01,1249.0,1253277,0.0002218866583762,Republic Fleet Phased Plasma L
2024-11-01,886.9,1107808,0.0001575590691064,Republic Fleet Phased Plasma M
2024-11-01,479.0,514940,8.509504352460472e-05,Republic Fleet Phased Plasma S
2024-11-01,984.0,52549,0.0001748090246935,Republic Fleet Proton L
